id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
9361,tt0104691,0.566939,40000000,75505856,The Last of the Mohicans,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig|Jodhi May,,Michael Mann,The first American hero.,secret love|mohawk|18th century|american indian|french and indian war,"As the English and French soldiers battle for control of the North American colonies in the 18th century, the settlers and native Americans are forced to take sides. Cora and her sister Alice unwittingly walk into trouble but are saved by Hawkeye, an orphaned settler adopted by the last of the Mohicans.",112,Action|Adventure|Drama|History|Romance,Morgan Creek Productions,9/25/92,422,6.8,1992,62160970.1835582,117337931.587501
14002,tt0103767,0.521668999999999,4000000,0,Baraka,,http://en.wikipedia.org/wiki/Baraka_(film),Ron Fricke,A world beyond words.,indigenous|time|community|prayer|spirituality,"This is a paralyzingly beautiful documentary with a global vision: an odyssey through landscape and time, that is an attempt to capture the essence of life.",96,Documentary,Magidson Films,9/15/92,89,7.6,1992,6216097.01835582,0
9504,tt0104348,0.980566,12500000,10725228,Glengarry Glen Ross,Al Pacino|Jack Lemmon|Alec Baldwin|Alan Arkin|Ed Harris,,James Foley,Lie. Cheat. Steal. All in a dayâ€™s work.,robbery|office|shop|estate agent|company,"Glengarry Glen Ross, follows the lives of four unethical Chicago real estate agents who are prepared to go to any lengths (legal or illegal) to unload undesirable real estate on unwilling prospective buyers.",100,Crime|Drama|Mystery,New Line Cinema|GGR|Zupnik Cinema Group II,9/15/92,148,7.2,1992,19425303.1823619,16667264.4479966
48150,tt0105682,0.138521,0,1666511,Un CÅ“ur en Hiver,Daniel Auteuil|Emmanuelle BÃ©art|AndrÃ© Dussollier|Ã‰lisabeth Bourgine|Brigitte Catillon,,Claude Sautet,,obsession|violin|love|friends|girl,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.",105,Drama|Romance,Orly Films|CinÃ©a,9/2/92,15,7.1,1992,0,2589798.51453929
10409,tt0105488,0.063684,3000000,33946224,Strictly Ballroom,Paul Mercurio|Tara Morice|Bill Hunter|Barry Otto|Pat Thomson,,Baz Luhrmann,A life lived in fear... ...is a life half lived,father-son relationship|dancer|experiment,"Brave new steps put Scott's career in jeopardy. With a new partner and determination, can he still succeed?",94,Comedy|Drama|Romance,Beyond Films|Australian Film Finance Corporation (AFFC)|M & A,8/20/92,33,6.3,1992,4662072.76376686,52753255.4477097
12525,tt0101628,0.260003,0,0,Critters 4,Don Keith Opper|Terrence Mann|Angela Bassett|Brad Dourif|Anders Hove,,Rupert Harvey,In Space... They love to hear you scream,female nudity|shower|nudity|future|sequel,"Just before bounty hunter Charile triggers his gun to destroy the last two Critter-eggs, he gets a message that it would be illegal to extinguish the race from the galaxy. He's sent a transporter where he puts the eggs - unfortunately the transporter takes him with it and then gets lost in space.",100,Thriller|Comedy|Horror|Science Fiction,New Line Cinema|OH Films,8/20/92,14,4.4,1992,0,0
763,tt0103873,0.766646,3000000,242623,Braindead,Tim Balme|Diana PeÃ±alver|Elizabeth Moody|Ian Watkin|Brenda Kendall,,Peter Jackson,Some things won't stay down... even after they die.,poison|new zealand|reanimation|part stop motion|cheating husband,"When a Sumatran rat-monkey bites Lionel Cosgrove's mother, she's transformed into a zombie and begins killing (and transforming) the entire town while Lionel races to keep things under control.",104,Horror|Comedy,WingNut Films|New Zealand Film Commission|Avalon/NFU Studios,8/13/92,166,7.4,1992,4662072.76376686,377042.026721136
5237,tt0104155,0.270933,8000000,0,Dust Devil,Robert John Burke|Chelsea Field|Marianne SÃ¤gebrecht|William Hootkins|Zakes Mokae,,Richard Stanley,He's not a serial killer. He's much worse.,sex|adultery|fire|allegory|isolation,A woman on the run from her abusive husband encounters a mysterious hitch-hiker.,103,Horror|Mystery|Thriller,Channel Four Films|Palace Pictures|Shadow Theatre Films|British Screen Productions,8/8/92,13,6.2,1992,12432194.0367116,0
20859,tt0103843,0.028515,0,0,Blown Away,Corey Haim|Nicole Eggert|Corey Feldman|Jean LeClerc|Kathleen Robertson,,Brenton Spencer,She'll charm you. Seduce you. She might even kill you.,bomb|sex|detective|suicide attempt|new love,"After her mother is killed by a car bomb, a 17-year-old girl lives a reckless and decadent lifestyle. She begins having sex with a boy who works at a local ski resort. He falls in love, and she tells him of her suspicions that her strict father was responsible for her mother's death and wants him to help her out of her situation. He must decide whether she's telling the truth or using him to her own ends.",93,Drama|Romance|Thriller,Norstar Entertainment Inc.,7/31/92,11,4.8,1992,0,0
13153,tt0105219,0.346362,10000000,14356479,Rapid Fire,Brandon Lee|Powers Boothe|Nick Mancuso|Raymond J. Barry|Kate Hodge,,Dwight H. Little,Unarmed and extremely dangerous!,undercover cop|police corruption|drug lord,"College student Jake Lo is pursued by smugglers, mobsters and crooked federal agents after he witnesses a murder by a Mafia kingpin.",95,Action|Thriller,Twentieth Century Fox Film Corporation,7/24/92,18,6.2,1992,15540242.5458895,22310316.576497
41670,tt0105483,0.140485,0,0,A Stranger Among Us,Melanie Griffith|John Pankow|Tracy Pollan|Mia Sara|Lee Richardson,,Sidney Lumet,"In a dangerous world of mystery and intrigue, she's going undercover searching for the truth.",new york|detective|secret|undercover|exploitation,"Detective Emily Eden is a tough New York City cop forced to go undercover to solve a puzzling murder. Her search for the truth takes her into a secret world of unwritten law and unspoken power, a world where the only way out is deeper in!",110,Drama|Romance|Crime,Propaganda Films|Hollywood Pictures|ISIS|Mansfield Pictures|Sandollar,7/17/92,13,5.6,1992,0,0
14239,tt0104009,0.440769,0,14110589,Cool World,Kim Basinger|Gabriel Byrne|Brad Pitt|Michele Abrams|Deirdre O'Connell,,Ralph Bakshi,Holli Would if she could ...and she will,sex|seduction|comic book|alternate dimension|adult animation,"Jack Deebs is a cartoonist who is due to be released from jail. His comic book ""Cool World"" describes a zany world populated by ""doodles"" (cartoon characters) and ""noids"" (humanoids). What Jack didn't realize is that Cool World really does exist, and a ""doodle"" scientist has just perfected a machine which links Cool World with our world. Intrigued at seeing his creating come to life, Jack is nonetheless wary as he knows that not everything in Cool World is exactly friendly.",102,Animation|Comedy|Fantasy,Paramount Pictures|Paramount Animation,7/10/92,68,5.1,1992,0,21928197.5525361
2613,tt0105165,0.23666,0,22697691,Prelude to a Kiss,Meg Ryan|Alec Baldwin|Ned Beatty|Kathy Bates|Patty Duke,,Norman RenÃ©,,love at first sight|body exchange,"A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",105,Drama|Comedy|Romance,20th Century Fox|Gruskoff/Venture Films,7/10/92,11,5,1992,0,35272762.3371654
11287,tt0104694,0.467233,40000000,107458785,A League of Their Own,Tom Hanks|Geena Davis|Madonna|Lori Petty|Jon Lovitz,,Penny Marshall,"To achieve the incredible, you have to attempt the impossible.",baseball|world war ii|sport|baseball player|female athlete,"Small-town sisters Dottie and Kit join an all-female baseball league formed after World War II brings pro baseball to a standstill. When their team hits the road with its drunken coach, the siblings find troubles and triumphs on and off the field.",128,Comedy|Drama|Family,Columbia Pictures|Parkway Productions,7/1/92,185,6.6,1992,62160970.1835582,166993558.258659
9869,tt0105112,0.685325,45000000,178051587,Patriot Games,Harrison Ford|Anne Archer|Patrick Bergin|Thora Birch|James Fox,,Phillip Noyce,Not for honor. Not for country. For his wife and child.,assassination|assassin|repayment|ira|jack ryan,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",117,Drama|Action|Thriller|Crime,Paramount Pictures|Mace Neufeld Productions,6/4/92,219,6,1992,69931091.456503,276696484.766055
2005,tt0105417,0.834109,31000000,231605150,Sister Act,Whoopi Goldberg|Maggie Smith|Kathy Najimy|Wendy Makkena|Mary Wickes,,Emile Ardolino,No booze! No sex! No drugs!... No way!,church choir|witness protection|musical|gospel|concert,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV.",100,Music|Comedy,Touchstone Pictures,5/28/92,320,6.2,1992,48174751.8922576,359920020.587713
943,tt0104714,1.574949,35000000,321731527,Lethal Weapon 3,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Stuart Wilson,,Richard Donner,The magic is back again!,rookie cop|dog biscuit|shooting practice|sitting on a toilet|judo throw,"Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.",118,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,5/15/92,468,6.1,1992,54390848.9106134,499978596.423941
9264,tt0105156,0.702114999999999,0,0,Poison Ivy,Sara Gilbert|Drew Barrymore|Tom Skerritt|Cheryl Ladd|Leonardo DiCaprio,,Katt Shea,"What Ivy wants, Ivy gets.",suicide|rape|pretended suicide|father|woman director,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,93,Thriller,New Line Cinema,5/8/92,32,5.3,1992,0,0
13006,tt0105459,0.230129,0,0,Split Second,Rutger Hauer|Kim Cattrall|Michael J. Pollard|Alastair Duncan|Alun Armstrong,,Tony Maylam,He's seen the future. Now he has to kill it.,flooding|futuristic|police detective,"In a futuristic London, the rising sea levels mean that large areas are under feet of water. Hauer plays a cop who previously lost his partner to some strange creature. Now the creature is back and its after him.",90,Thriller|Action|Horror|Science Fiction|Crime,Entertainment|Muse Productions|Challenge Film Corporation|XYZ Funding N.V.,5/1/92,31,5.6,1992,0,0
19380,tt0105813,0.345107,0,0,White Sands,Willem Dafoe|Mary Elizabeth Mastrantonio|Mickey Rourke|Samuel L. Jackson|M. Emmet Walsh,,Roger Donaldson,Crime Drama Thriller,suspense,"A small southwestern town sheriff finds a body in the desert with a suitcase and $500,000. He impersonates the man and stumbles into an FBI investigation.",101,Action|Crime|Drama|Mystery|Thriller,Warner Bros.|Morgan Creek Productions,4/24/92,10,5.2,1992,0,0
18631,tt0103805,0.452873,0,0,Beyond The Law,Charlie Sheen|Linda Fiorentino|Michael Madsen|Courtney B. Vance|Leon Rippy,,Larry Ferguson,Some men are meant to stand between good and evil.,independent film,"Dan Saxon is an undercover cop who infiltrates a biker gang to nail the scum behind a drug-smuggling operation. In order to maintain the trust of the gang's leader, he must commit ever more dangerous and heinous crimes. Just how far 'beyond the law' will Saxon go?",108,Drama|Thriller,Capitole Films|Polar Entertainment Corporation,4/22/92,13,5.3,1992,0,0
20676,tt0104073,0.134051,0,0,Deep Cover,Laurence Fishburne|Jeff Goldblum|Charles Martin Smith|Victoria Dillard|Gregory Sierra,,Bill Duke,There's a thin line between catching a criminal... and becoming one.,undercover|investigation|war|police|murder,"The black policeman Russell Stevens applies for a special anti-drug squad which targets the highest boss of cocaine delivery to LA: the Columbian foreign minister's nephew. Russell works his way up from the bottom undercover, until he reaches the boss. First step is to get the lawyer and hobby dealer David Jason to trust him.",107,Action|Thriller|Crime,New Line Productions|Image Organization,4/15/92,15,6.2,1992,0,0
11428,tt0105428,0.250137,0,30524763,Sleepwalkers,Brian Krause|MÃ¤dchen Amick|Alice Krige|Jim Haynie|Cindy Pickett,,Mick Garris,They feast on your fear - and it's dinner time.,killing|based on novel|incest|morphing,A mother-and-son team of strange supernatural creatures come to town to seek out a virgin to feed on.,91,Fantasy|Thriller|Horror,Columbia Pictures|Victor & Grais Productions|Ion Pictures,4/10/92,43,4.9,1992,0,47436222.0675795
10403,tt0105151,0.675696,8000000,21706101,The Player,Tim Robbins|Greta Scacchi|Fred Ward|Whoopi Goldberg|Peter Gallagher,,Robert Altman,Everything you've heard is true!,homicide|blackmail|enemy|hollywood,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,124,Comedy|Drama,Fine Line Features|Avenue Pictures Productions|Spelling Entertainment|Addis Wechsler Pictures,4/3/92,75,6.4,1992,12432194.0367116,33731807.4265575
12395,tt0105585,0.344615,0,0,Thunderheart,Val Kilmer|Sam Shepard|Graham Greene|Fred Ward|Fred Dalton Thompson,,Michael Apted,Two men from different worlds. Two cops after the same killer. Together they must uncover the secrets. Together they must discover the truth.,indian|past|sioux|fbi agent|indian reservation,"An FBI man with Sioux background is sent to a reservation to help with a murder investigation, where he has to come to terms with his heritage.",119,Action|Adventure|Crime|Mystery|Thriller,TriStar Pictures,4/3/92,27,5.6,1992,0,0
19087,tt0104670,0.049061,0,0,LadyBugs,Rodney Dangerfield|JackÃ©e Harry|Jonathan Brandis|Ilene Graff|Vinessa Shaw,,Sidney J. Furie,,boy|sport|professional soccer player|soccer field|corporate,"To climb the corporate ladder to success, a guy agrees to coach the company's all girl soccer team with the help of his secret weapon: his fiancee's son.",90,Comedy|Family,Paramount Pictures,3/27/92,18,5.7,1992,0,0
10158,tt0105812,0.808779,0,90753806,White Men Can't Jump,Wesley Snipes|Woody Harrelson|Rosie Perez|Tyra Ferrell|Cylk Cozart,,Ron Shelton,It ain't easy being this good.,white trash|male friendship|friendship|sport|basketball,"Billy Hoyle (Woody Harrelson) and Sidney Deane (Wesley Snipes) are an unlikely pair of basketball hustlers. They team up to con their way across the courts of Los Angeles, playing a game that's fast dangerous - and funny.",115,Comedy|Drama,Twentieth Century Fox Film Corporation,3/26/92,155,6.2,1992,0,141033615.72026
